seed,economy,perm_id,HHI,chi,portfolio_signature
2028,France,7,0.21674210322888654,0.032621378215115286,Wind-EV batteries-Electrolysers-Solar PV-Power grids
2028,France,8,0.21674210322888654,0.03434509990708923,Electrolysers-Solar PV-EV batteries-Wind-Power grids
2028,France,9,0.21674210322888654,0.034282896378378044,Electrolysers-EV batteries-Solar PV-Power grids-Wind
2028,France,10,0.21674210322888654,0.03535041792416603,Electrolysers-Wind-Power grids-Solar PV-EV batteries
2028,France,11,0.21674210322888654,0.035395889990361945,EV batteries-Solar PV-Wind-Electrolysers-Power grids
2028,France,12,0.21674210322888654,0.03221016139721171,Solar PV-Electrolysers-EV batteries-Power grids-Wind
2028,France,13,0.21674210322888654,0.03203742548525901,Wind-Electrolysers-Solar PV-EV batteries-Power grids
2028,France,14,0.21674210322888654,0.03545882369184728,Electrolysers-Wind-EV batteries-Solar PV-Power grids
2028,France,15,0.21674210322888654,0.034967409162587115,Wind-Solar PV-EV batteries-Electrolysers-Power grids
2028,France,16,0.21674210322888654,0.031725801973391365,EV batteries-Solar PV-Wind-Power grids-Electrolysers
2028,France,17,0.21674210322888654,0.0318227165388074,EV batteries-Electrolysers-Wind-Power grids-Solar PV
2028,France,18,0.21674210322888654,0.03176778089117371,EV batteries-Wind-Solar PV-Power grids-Electrolysers
2028,France,19,0.21674210322888654,0.03187346270711497,Wind-Solar PV-Power grids-EV batteries-Electrolysers
2028,France,20,0.21674210322888654,0.03494415983753331,Power grids-EV batteries-Solar PV-Electrolysers-Wind
2028,France,21,0.21674210322888654,0.03266509626737223,EV batteries-Power grids-Wind-Solar PV-Electrolysers
2028,France,22,0.21674210322888654,0.03221016139721171,Solar PV-Electrolysers-EV batteries-Power grids-Wind
2028,France,23,0.21674210322888654,0.03537231970001722,EV batteries-Power grids-Wind-Electrolysers-Solar PV
2028,France,24,0.21674210322888654,0.034282896378378044,Electrolysers-EV batteries-Solar PV-Power grids-Wind
2028,France,25,0.21674210322888654,0.03537231970001722,EV batteries-Power grids-Wind-Electrolysers-Solar PV
2028,France,26,0.21674210322888654,0.03296238447308798,Solar PV-Power grids-Electrolysers-EV batteries-Wind
2028,France,27,0.21674210322888654,0.03594397936865647,Solar PV-Wind-EV batteries-Electrolysers-Power grids
2028,France,28,0.21674210322888654,0.03424100069410245,Electrolysers-Solar PV-EV batteries-Power grids-Wind
