sample,budget,resource,marginal_benefit_pp,optimal_allocation,allocation_share_pct,alpha,policy_cap
baseline_5,0.88,Graphite,0.6688132398066777,0.4,40.0,0.65,0.4
baseline_5,0.88,Rare earths,0.8477545602245397,0.4,40.0,0.65,0.4
baseline_5,0.88,Copper,0.20131408792562575,0.0789256375287567,7.89256375287567,0.65,0.4
baseline_5,0.9,Lithium,0.042043765132224464,0.0011240300495814616,0.11240300495814616,0.65,0.4
baseline_5,0.9,Nickel,0.023581614193148057,0.00021541162947908451,0.021541162947908452,0.65,0.4
baseline_5,0.9,Cobalt,0.005582745986590835,3.5114099936223055e-06,0.00035114099936223056,0.65,0.4
baseline_5,0.9,Graphite,0.6688132398066777,0.4,40.0,0.65,0.4
baseline_5,0.9,Rare earths,0.8477545602245397,0.4,40.0,0.65,0.4
baseline_5,0.9,Copper,0.20131408792562575,0.09865704691094583,9.865704691094583,0.65,0.4
baseline_5,0.92,Lithium,0.042043765132224464,0.001348836059497754,0.1348836059497754,0.65,0.4
baseline_5,0.92,Nickel,0.023581614193148057,0.0002584939553749014,0.02584939553749014,0.65,0.4
baseline_5,0.92,Cobalt,0.005582745986590835,4.213691992346767e-06,0.0004213691992346767,0.65,0.4
baseline_5,0.92,Graphite,0.6688132398066777,0.4,40.0,0.65,0.4
baseline_5,0.92,Rare earths,0.8477545602245397,0.4,40.0,0.65,0.4
baseline_5,0.92,Copper,0.20131408792562575,0.11838845629313502,11.838845629313502,0.65,0.4
baseline_5,0.9400000000000001,Lithium,0.042043765132224464,0.0015736420694140469,0.15736420694140468,0.65,0.4
baseline_5,0.9400000000000001,Nickel,0.023581614193148057,0.0003015762812707183,0.03015762812707183,0.65,0.4
baseline_5,0.9400000000000001,Cobalt,0.005582745986590835,4.91597399107123e-06,0.000491597399107123,0.65,0.4
baseline_5,0.9400000000000001,Graphite,0.6688132398066777,0.4,40.0,0.65,0.4
baseline_5,0.9400000000000001,Rare earths,0.8477545602245397,0.4,40.0,0.65,0.4
baseline_5,0.9400000000000001,Copper,0.20131408792562575,0.13811986567532417,13.811986567532417,0.65,0.4
baseline_5,0.96,Lithium,0.042043765132224464,0.0017984480793303379,0.17984480793303378,0.65,0.4
baseline_5,0.96,Nickel,0.023581614193148057,0.00034465860716653506,0.03446586071665351,0.65,0.4
baseline_5,0.96,Cobalt,0.005582745986590835,5.618255989795685e-06,0.0005618255989795686,0.65,0.4
baseline_5,0.96,Graphite,0.6688132398066777,0.4,40.0,0.65,0.4
baseline_5,0.96,Rare earths,0.8477545602245397,0.4,40.0,0.65,0.4
baseline_5,0.96,Copper,0.20131408792562575,0.15785127505751323,15.785127505751323,0.65,0.4
baseline_5,0.98,Lithium,0.042043765132224464,0.0020232540892466304,0.20232540892466305,0.65,0.4
baseline_5,0.98,Nickel,0.023581614193148057,0.000387740933062352,0.0387740933062352,0.65,0.4
baseline_5,0.98,Cobalt,0.005582745986590835,6.320537988520148e-06,0.0006320537988520147,0.65,0.4
baseline_5,0.98,Graphite,0.6688132398066777,0.4,40.0,0.65,0.4
baseline_5,0.98,Rare earths,0.8477545602245397,0.4,40.0,0.65,0.4
baseline_5,0.98,Copper,0.20131408792562575,0.1775826844397024,17.75826844397024,0.65,0.4
baseline_5,1.0,Lithium,0.042043765132224464,0.0022480600991629245,0.22480600991629246,0.65,0.4
baseline_5,1.0,Nickel,0.023581614193148057,0.0004308232589581692,0.04308232589581692,0.65,0.4
baseline_5,1.0,Cobalt,0.005582745986590835,7.022819987244615e-06,0.0007022819987244616,0.65,0.4
baseline_5,1.0,Graphite,0.6688132398066777,0.4,40.0,0.65,0.4
baseline_5,1.0,Rare earths,0.8477545602245397,0.4,40.0,0.65,0.4
baseline_5,1.0,Copper,0.20131408792562575,0.1973140938218917,19.73140938218917,0.65,0.4
