seed,economy,resource,resource_channel_loss_pct,contribution_share
2110,Germany,Cobalt,2.2688007633483083,0.0922225202048275
2110,Germany,Graphite,6.576827079057073,0.26733575639620066
2110,Germany,Rare earths,5.95837179151185,0.24219670224353532
2110,Germany,Copper,4.108767622521279,0.16701374188789334
2110,Italy,Lithium,2.509247439012148,0.10754986501640508
2110,Italy,Nickel,2.9423533179638497,0.12611339051606843
2110,Italy,Cobalt,2.150164243912879,0.09215905558001498
2110,Italy,Graphite,6.096053233814204,0.26128539267839146
2110,Italy,Rare earths,5.454902689460649,0.23380478099046395
2110,Italy,Copper,4.178293379102955,0.1790875152186561
2110,Netherlands,Lithium,2.7967924700904985,0.10938076579662553
2110,Netherlands,Nickel,2.948024802154206,0.11529536563599174
2110,Netherlands,Cobalt,2.2554660406695612,0.08820983515760707
2110,Netherlands,Graphite,6.860134806726424,0.2682954872956811
2110,Netherlands,Rare earths,6.253636787292404,0.2445757374289049
2110,Netherlands,Copper,4.455271196439109,0.17424280868518968
2110,Spain,Lithium,2.5600150321183355,0.10992388817658959
2110,Spain,Nickel,2.74922424780781,0.11804829854390676
2110,Spain,Cobalt,2.057403729159604,0.08834237870513593
2110,Spain,Graphite,6.2121181678148,0.26674069263319455
2110,Spain,Rare earths,5.5869073571928975,0.23989491150638276
2110,Spain,Copper,4.123309636017717,0.1770498304347904
2111,France,Lithium,2.2919618199885905,0.11165920128913036
2111,France,Nickel,2.6565478103955935,0.1294210069767378
2111,France,Cobalt,2.072729989188235,0.10097872183662215
2111,France,Graphite,5.129705416383016,0.24990765755631333
2111,France,Rare earths,4.52582356319547,0.22048789811186637
2111,France,Copper,3.8496348994177834,0.18754551422933002
2111,Germany,Lithium,2.493624545016169,0.109089881180355
2111,Germany,Nickel,2.878891959411327,0.12594437378752407
2111,Germany,Cobalt,2.1043628909160756,0.09206065050538492
2111,Germany,Graphite,5.8647468488762975,0.2565681101332872
2111,Germany,Rare earths,5.223707853929397,0.22852424605980529
2111,Germany,Copper,4.293106281793356,0.18781273833364356
2111,Italy,Lithium,2.8708677000389153,0.11305542436053787
2111,Italy,Nickel,3.2861531922781615,0.1294094616974888
2111,Italy,Cobalt,2.59246271245576,0.10209177249497915
2111,Italy,Graphite,6.358244593073349,0.2503891212570537
2111,Italy,Rare earths,5.606304085765532,0.22077753269572398
2111,Italy,Copper,4.679421557962603,0.18427668749421652
2111,Netherlands,Lithium,3.036413631173362,0.10713042201835966
2111,Netherlands,Nickel,3.59286233693879,0.12676298593132834
2111,Netherlands,Cobalt,2.637247561173832,0.09304708729234117
2111,Netherlands,Graphite,7.22019663887109,0.2547422080564488
2111,Netherlands,Rare earths,6.446180461005711,0.22743345178805047
2111,Netherlands,Copper,5.410249467389541,0.19088384491347157
2111,Spain,Lithium,2.714724374998111,0.10670281141273633
2111,Spain,Nickel,3.3130090536503563,0.1302185162943431
2111,Spain,Cobalt,2.257265556441092,0.08872229652322135
