seed,resource_scaled,epsilon,mean_chi,mean_worstcase_loss_pct
2034,Nickel,-0.1,0.048376444138585176,8.471631780793647
2035,Nickel,-0.1,0.04666724466476116,9.192476644228833
2036,Nickel,-0.1,0.047696925610136394,7.635193379267712
2037,Nickel,-0.1,0.045927712834509984,8.514459752191398
2038,Nickel,-0.1,0.04425976968738163,8.089444671780289
2039,Nickel,-0.1,0.04977550220643365,8.430325803138174
2040,Nickel,-0.1,0.0491638616416044,9.378552327832368
2041,Nickel,-0.1,0.040547304327513814,7.614571080825127
2042,Nickel,-0.1,0.04136811640487141,8.30672721242393
2043,Nickel,-0.1,0.042460737755120916,8.089589437654237
2044,Nickel,-0.1,0.04816843914020817,9.180503089921459
2045,Nickel,-0.1,0.03755479783866461,7.132942323194339
2046,Nickel,-0.1,0.04441214829252506,8.007810314877549
2047,Nickel,-0.1,0.046748806137324905,8.842953270591945
2048,Nickel,-0.1,0.04772776881304254,8.550816355504477
2049,Nickel,-0.1,0.04765866467721951,9.024486850731467
2050,Nickel,-0.1,0.04088150826246072,8.442882766340645
2051,Nickel,-0.1,0.046099874459003244,8.299113188129162
2052,Nickel,-0.1,0.04443338520930548,8.411342254914421
2053,Nickel,-0.1,0.042058715596566716,7.741184365550021
2054,Nickel,-0.1,0.044162842806922564,8.629027752473112
2055,Nickel,-0.1,0.04621084909102771,9.660643088294682
2056,Nickel,-0.1,0.046029523377891124,8.184726259036175
2057,Nickel,-0.1,0.04505128857174244,7.691621957408504
2058,Nickel,-0.1,0.04404066069088945,8.259980648708108
2059,Nickel,-0.1,0.054007989223072456,9.811143007698501
2060,Nickel,-0.1,0.045923756287024664,8.978336003133471
2061,Nickel,-0.1,0.04596588789422924,8.110100160509496
2062,Nickel,-0.1,0.04418507384465048,8.538536265933184
2063,Nickel,-0.1,0.04134225387307759,8.277228389599843
2064,Nickel,-0.1,0.04930318744005984,7.907239039758785
2065,Nickel,-0.1,0.0497641351245647,8.732932750338634
2066,Nickel,-0.1,0.04029739187803046,7.853630430412531
2067,Nickel,-0.1,0.042387157335699005,8.45701360430376
2068,Nickel,-0.1,0.045371513086714804,8.821375220438448
2069,Nickel,-0.1,0.04235194376082479,8.488604193090548
2070,Nickel,-0.1,0.041697880297809374,8.46645529579768
2071,Nickel,-0.1,0.039911028600076906,7.393593655605654
2072,Nickel,-0.1,0.04322683606305763,8.640554564903809
2073,Nickel,-0.1,0.043842626438286396,8.560159934339575
2074,Nickel,-0.1,0.051313577925134864,9.740272289768992
2075,Nickel,-0.1,0.04361803948902613,8.533525769824315
2076,Nickel,-0.1,0.04602781587161525,8.233560168305676
2027,Cobalt,-0.1,0.04420483844545167,7.975308036297054
2028,Cobalt,-0.1,0.04664523352565774,8.914312466339386
2029,Cobalt,-0.1,0.047700290664185685,8.232862238292562
2030,Cobalt,-0.1,0.047481634385479435,8.634287947735388
2031,Cobalt,-0.1,0.04077107289846348,8.123769562133873
2032,Cobalt,-0.1,0.04594505949173984,8.580993232270679
2033,Cobalt,-0.1,0.04430327692076254,8.996306545559783
2034,Cobalt,-0.1,0.041893096695633666,7.068679761318682
2035,Cobalt,-0.1,0.043959966533183334,8.787017605072146
2036,Cobalt,-0.1,0.04603334121551908,9.005177366447576
2037,Cobalt,-0.1,0.04589408103826894,8.716292841516182
2038,Cobalt,-0.1,0.044971782674781885,7.48654178992135
2039,Cobalt,-0.1,0.04391384765331437,8.290014117677442
2040,Cobalt,-0.1,0.053798713043863425,9.991322057717017
2041,Cobalt,-0.1,0.04572841381115589,8.405863730796387
2042,Cobalt,-0.1,0.04587973982687513,8.548831987746684
2043,Cobalt,-0.1,0.04401691991791437,8.349557913454706
2044,Cobalt,-0.1,0.041139712448206404,8.45805356816643
2045,Cobalt,-0.1,0.049201679880671506,8.209194608385097
2046,Cobalt,-0.1,0.04961369007017259,8.535460673128997
2047,Cobalt,-0.1,0.04012636485026331,7.949617682794856
2048,Cobalt,-0.1,0.04219768780263211,8.657842878164889
2049,Cobalt,-0.1,0.04532386982160856,9.270921102892109
2050,Cobalt,-0.1,0.04227741727444989,8.489609097406525
2051,Cobalt,-0.1,0.04152832378729571,8.427941933113955
2052,Cobalt,-0.1,0.03980565721234016,7.2459263433182235
2053,Cobalt,-0.1,0.04303159940545827,8.531102415062424
2054,Cobalt,-0.1,0.04358731917469875,8.622827904689407
2055,Cobalt,-0.1,0.05118541806894597,10.473615028978301
2056,Cobalt,-0.1,0.04344792440185155,8.71577162001826
2057,Cobalt,-0.1,0.045878434192309935,8.475695088246065
2058,Cobalt,-0.1,0.04856516294773258,8.644765256905869
2059,Cobalt,-0.1,0.044244726041780195,8.218507454995308
2060,Cobalt,-0.1,0.04839755171850462,9.292542627119756
