seed,scenario,economy,loss_pct
2059,Indonesia nickel shock,France,2.2631083300927886
2059,Indonesia nickel shock,Germany,1.8367255571464969
2059,Indonesia nickel shock,Italy,2.330458124826291
2059,Indonesia nickel shock,Netherlands,2.0368614527042155
2059,Indonesia nickel shock,Spain,2.007062802575062
2059,Indonesia nickel shock,Sweden,1.9317511517311823
2059,Indonesia nickel shock,Denmark,2.193026633384315
2059,Indonesia nickel shock,Finland,2.331873603511967
2059,Lithium shock (Chile+Australia),France,5.279886553309026
2059,Lithium shock (Chile+Australia),Germany,4.4267404777545964
2059,Lithium shock (Chile+Australia),Italy,5.992444067869212
2059,Lithium shock (Chile+Australia),Netherlands,6.375424365806073
2059,Lithium shock (Chile+Australia),Spain,5.778286380029067
2059,Lithium shock (Chile+Australia),Sweden,4.866776014227348
2059,Lithium shock (Chile+Australia),Denmark,5.721254183800948
2059,Lithium shock (Chile+Australia),Finland,6.065802085638284
2059,Dual shock (China+Russia),France,8.282687927202604
2059,Dual shock (China+Russia),Germany,7.238692555898023
2059,Dual shock (China+Russia),Italy,9.560866120207265
2059,Dual shock (China+Russia),Netherlands,10.624615303556492
2059,Dual shock (China+Russia),Spain,9.44300081659998
2059,Dual shock (China+Russia),Sweden,7.61773268751607
2059,Dual shock (China+Russia),Denmark,9.168585290731876
2059,Dual shock (China+Russia),Finland,9.608316936927332
2059,Copper shock (Chile+Peru),France,5.475163422450248
2059,Copper shock (Chile+Peru),Germany,4.7191096587836725
2059,Copper shock (Chile+Peru),Italy,6.44497697400884
2059,Copper shock (Chile+Peru),Netherlands,7.02084954317966
2059,Copper shock (Chile+Peru),Spain,6.13400076586137
2059,Copper shock (Chile+Peru),Sweden,4.777872608419456
2059,Copper shock (Chile+Peru),Denmark,5.713593873410233
2059,Copper shock (Chile+Peru),Finland,6.274525277878385
2060,China REE+Graphite shock,France,6.765167680357296
2060,China REE+Graphite shock,Germany,8.939260174883072
2060,China REE+Graphite shock,Italy,8.579658154203534
2060,China REE+Graphite shock,Netherlands,9.912497706638113
2060,China REE+Graphite shock,Spain,10.169538335663281
2060,China REE+Graphite shock,Sweden,7.865167839786425
2060,China REE+Graphite shock,Denmark,9.925569370012134
2060,China REE+Graphite shock,Finland,8.178120731169432
2060,Indonesia nickel shock,France,1.040218762402574
2060,Indonesia nickel shock,Germany,1.8188669989777573
2060,Indonesia nickel shock,Italy,1.453965580370437
2060,Indonesia nickel shock,Netherlands,1.2887866177640077
2060,Indonesia nickel shock,Spain,1.6266284857642075
2060,Indonesia nickel shock,Sweden,1.4754024693081536
2060,Indonesia nickel shock,Denmark,1.4831025419395716
2060,Indonesia nickel shock,Finland,1.3145264778852817
2060,Lithium shock (Chile+Australia),France,3.6310300638163255
2060,Lithium shock (Chile+Australia),Germany,4.721126088688957
2060,Lithium shock (Chile+Australia),Italy,4.7997562463146775
2060,Lithium shock (Chile+Australia),Netherlands,4.7696798362106865
2060,Lithium shock (Chile+Australia),Spain,5.559464623712982
2060,Lithium shock (Chile+Australia),Sweden,4.471368803824
2060,Lithium shock (Chile+Australia),Denmark,4.998514736860277
2060,Lithium shock (Chile+Australia),Finland,4.549542200926868
2060,Dual shock (China+Russia),France,7.327870514072585
2060,Dual shock (China+Russia),Germany,9.747430218220675
2060,Dual shock (China+Russia),Italy,9.32847717482272
2060,Dual shock (China+Russia),Netherlands,10.77217260681664
2060,Dual shock (China+Russia),Spain,11.018753755886989
2060,Dual shock (China+Russia),Sweden,8.531452845476224
2060,Dual shock (China+Russia),Denmark,10.73129989503725
2060,Dual shock (China+Russia),Finland,8.867890503016332
2060,Copper shock (Chile+Peru),France,2.8571869976194475
2060,Copper shock (Chile+Peru),Germany,3.752059419791675
2060,Copper shock (Chile+Peru),Italy,4.027400899785327
2060,Copper shock (Chile+Peru),Netherlands,4.138026090309464
2060,Copper shock (Chile+Peru),Spain,4.5143329584127585
2060,Copper shock (Chile+Peru),Sweden,3.303563684233043
2060,Copper shock (Chile+Peru),Denmark,3.8590845341039417
2060,Copper shock (Chile+Peru),Finland,3.501867592837748
2061,China REE+Graphite shock,France,7.212374434179721
2061,China REE+Graphite shock,Germany,8.6287443066662
2061,China REE+Graphite shock,Italy,7.985401316506432
2061,China REE+Graphite shock,Netherlands,9.119042810423569
2061,China REE+Graphite shock,Spain,8.513395506770303
2061,China REE+Graphite shock,Sweden,8.058388338934874
2061,China REE+Graphite shock,Denmark,8.123476080188095
2061,China REE+Graphite shock,Finland,9.132167787430351
2061,Indonesia nickel shock,France,1.6513358837467327
2061,Indonesia nickel shock,Germany,1.8496544126647518
2061,Indonesia nickel shock,Italy,1.8021026518658776
2061,Indonesia nickel shock,Netherlands,1.6983012647628073
2061,Indonesia nickel shock,Spain,1.6066708043862656
2061,Indonesia nickel shock,Sweden,1.6277506485155455
2061,Indonesia nickel shock,Denmark,1.5541033442697783
2061,Indonesia nickel shock,Finland,1.6003398386046173
2061,Lithium shock (Chile+Australia),France,5.1160475192830965
2061,Lithium shock (Chile+Australia),Germany,6.047111642557215
2061,Lithium shock (Chile+Australia),Italy,5.801236770023507
2061,Lithium shock (Chile+Australia),Netherlands,6.002585202359361
2061,Lithium shock (Chile+Australia),Spain,6.087692973847348
2061,Lithium shock (Chile+Australia),Sweden,5.581165565927007
2061,Lithium shock (Chile+Australia),Denmark,5.479858343577354
2061,Lithium shock (Chile+Australia),Finland,6.26239864495004
2061,Dual shock (China+Russia),France,7.5603817303465135
2061,Dual shock (China+Russia),Germany,9.033446726316148
2061,Dual shock (China+Russia),Italy,8.370304299549366
2061,Dual shock (China+Russia),Netherlands,9.520653707624184
2061,Dual shock (China+Russia),Spain,8.897574713344728
2061,Dual shock (China+Russia),Sweden,8.428202656652429
2061,Dual shock (China+Russia),Denmark,8.486456508364688
2061,Dual shock (China+Russia),Finland,9.531985733731192
2061,Copper shock (Chile+Peru),France,4.33215407586067
2061,Copper shock (Chile+Peru),Germany,5.0426349094449625
2061,Copper shock (Chile+Peru),Italy,5.021146357493983
2061,Copper shock (Chile+Peru),Netherlands,5.333581181052961
2061,Copper shock (Chile+Peru),Spain,5.574390343993184
2061,Copper shock (Chile+Peru),Sweden,4.506923392354992
2061,Copper shock (Chile+Peru),Denmark,4.60918720324044
2061,Copper shock (Chile+Peru),Finland,5.3466693214650265
2062,China REE+Graphite shock,France,7.0710941187966885
2062,China REE+Graphite shock,Germany,8.553868946257762
2062,China REE+Graphite shock,Italy,8.889876900781296
2062,China REE+Graphite shock,Netherlands,8.57288696830522
2062,China REE+Graphite shock,Spain,10.294538447268266
2062,China REE+Graphite shock,Sweden,8.06728664967801
2062,China REE+Graphite shock,Denmark,7.864686255205528
2062,China REE+Graphite shock,Finland,7.15330959798295
2062,Indonesia nickel shock,France,1.7348477257687556
2062,Indonesia nickel shock,Germany,2.0879569077480196
2062,Indonesia nickel shock,Italy,1.8232260581128168
2062,Indonesia nickel shock,Netherlands,1.8771852042555042
2062,Indonesia nickel shock,Spain,2.43595217874889
2062,Indonesia nickel shock,Sweden,2.3021057670153366
2062,Indonesia nickel shock,Denmark,1.5212856681841063
2062,Indonesia nickel shock,Finland,1.8487547195717455
2062,Lithium shock (Chile+Australia),France,3.7833772921678372
2062,Lithium shock (Chile+Australia),Germany,4.359616883224423
2062,Lithium shock (Chile+Australia),Italy,4.5189330414553
2062,Lithium shock (Chile+Australia),Netherlands,4.35253745305459
2062,Lithium shock (Chile+Australia),Spain,5.19524760473549
2062,Lithium shock (Chile+Australia),Sweden,4.3493404815635035
2062,Lithium shock (Chile+Australia),Denmark,3.9464559732942552
2062,Lithium shock (Chile+Australia),Finland,3.843127401498046
2062,Dual shock (China+Russia),France,7.507420702134537
2062,Dual shock (China+Russia),Germany,9.07902402883582
2062,Dual shock (China+Russia),Italy,9.390336996241677
2062,Dual shock (China+Russia),Netherlands,9.160132760316822
2062,Dual shock (China+Russia),Spain,10.896500477496494
2062,Dual shock (China+Russia),Sweden,8.622189606123515
2062,Dual shock (China+Russia),Denmark,8.342355944455461
2062,Dual shock (China+Russia),Finland,7.660363713753914
2062,Copper shock (Chile+Peru),France,4.153673863222625
2062,Copper shock (Chile+Peru),Germany,4.606657575864372
2062,Copper shock (Chile+Peru),Italy,5.306806725141227
2062,Copper shock (Chile+Peru),Netherlands,5.1150562822453365
2062,Copper shock (Chile+Peru),Spain,5.67916148094888
2062,Copper shock (Chile+Peru),Sweden,4.504275839582483
2062,Copper shock (Chile+Peru),Denmark,3.893188836645817
2062,Copper shock (Chile+Peru),Finland,4.476941624474081
2063,China REE+Graphite shock,France,7.260264656164845
2063,China REE+Graphite shock,Germany,7.949941984569707
2063,China REE+Graphite shock,Italy,9.313719117822558
2063,China REE+Graphite shock,Netherlands,8.34571799667601
2063,China REE+Graphite shock,Spain,10.824658990299985
2063,China REE+Graphite shock,Sweden,7.68493648394404
2063,China REE+Graphite shock,Denmark,7.417866986418913
2063,China REE+Graphite shock,Finland,7.80890964010994
2063,Indonesia nickel shock,France,1.6469273207978865
2063,Indonesia nickel shock,Germany,1.8971045908886937
2063,Indonesia nickel shock,Italy,1.9707816751642504
2063,Indonesia nickel shock,Netherlands,1.7981498527861894
2063,Indonesia nickel shock,Spain,2.0237116567970306
2063,Indonesia nickel shock,Sweden,1.8072170475248526
2063,Indonesia nickel shock,Denmark,1.42277805965973
2063,Indonesia nickel shock,Finland,1.8722036594559242
2063,Lithium shock (Chile+Australia),France,3.4836572553074787
2063,Lithium shock (Chile+Australia),Germany,3.793836841512076
2063,Lithium shock (Chile+Australia),Italy,4.442300035203706
2063,Lithium shock (Chile+Australia),Netherlands,3.6832836623557954
2063,Lithium shock (Chile+Australia),Spain,5.007514839278912
2063,Lithium shock (Chile+Australia),Sweden,3.796183618473473
2063,Lithium shock (Chile+Australia),Denmark,3.4505015932986103
2063,Lithium shock (Chile+Australia),Finland,3.714817852385687
2063,Dual shock (China+Russia),France,7.727390517348723
2063,Dual shock (China+Russia),Germany,8.460944867792445
2063,Dual shock (China+Russia),Italy,9.884969107714603
2063,Dual shock (China+Russia),Netherlands,8.897493115081396
2063,Dual shock (China+Russia),Spain,11.456015968214947
2063,Dual shock (China+Russia),Sweden,8.165446928682709
2063,Dual shock (China+Russia),Denmark,7.856647028911815
2063,Dual shock (China+Russia),Finland,8.343181467128739
2063,Copper shock (Chile+Peru),France,3.879604531216488
2063,Copper shock (Chile+Peru),Germany,4.11990774392489
2063,Copper shock (Chile+Peru),Italy,4.971013118002968
2063,Copper shock (Chile+Peru),Netherlands,4.5262324442435675
2063,Copper shock (Chile+Peru),Spain,5.642310984544751
2063,Copper shock (Chile+Peru),Sweden,3.8033070211264697
2063,Copper shock (Chile+Peru),Denmark,3.7408324882060304
2063,Copper shock (Chile+Peru),Finland,4.236605530892469
2064,China REE+Graphite shock,France,6.824305401663529
2064,China REE+Graphite shock,Germany,9.285458356366307
2064,China REE+Graphite shock,Italy,7.305848863786461
2064,China REE+Graphite shock,Netherlands,8.814835710251815
2064,China REE+Graphite shock,Spain,9.026553470008908
2064,China REE+Graphite shock,Sweden,7.451486305708398
2064,China REE+Graphite shock,Denmark,8.128930399142781
2064,China REE+Graphite shock,Finland,7.015710613182131
2064,Indonesia nickel shock,France,1.709153615055514
2064,Indonesia nickel shock,Germany,2.710567539107814
2064,Indonesia nickel shock,Italy,2.2630010005480483
2064,Indonesia nickel shock,Netherlands,2.1372621942381396
2064,Indonesia nickel shock,Spain,2.2992659972070033
2064,Indonesia nickel shock,Sweden,2.654929013406236
2064,Indonesia nickel shock,Denmark,2.129121405924324
2064,Indonesia nickel shock,Finland,1.9105947032555513
2064,Lithium shock (Chile+Australia),France,4.189204248917071
2064,Lithium shock (Chile+Australia),Germany,5.906445211152064
2064,Lithium shock (Chile+Australia),Italy,4.903077859396785
2064,Lithium shock (Chile+Australia),Netherlands,4.916065510208201
2064,Lithium shock (Chile+Australia),Spain,5.424537687515476
2064,Lithium shock (Chile+Australia),Sweden,4.822961998796464
2064,Lithium shock (Chile+Australia),Denmark,4.838277889242744
2064,Lithium shock (Chile+Australia),Finland,4.27050399974756
2064,Dual shock (China+Russia),France,7.237595787887599
2064,Dual shock (China+Russia),Germany,9.880181352065401
2064,Dual shock (China+Russia),Italy,7.776875805287067
2064,Dual shock (China+Russia),Netherlands,9.350258746064938
2064,Dual shock (China+Russia),Spain,9.548124611675696
2064,Dual shock (China+Russia),Sweden,7.985837441670679
2064,Dual shock (China+Russia),Denmark,8.629253607529888
2064,Dual shock (China+Russia),Finland,7.468880760005426
2064,Copper shock (Chile+Peru),France,3.6941109301035064
2064,Copper shock (Chile+Peru),Germany,4.700512935715765
2064,Copper shock (Chile+Peru),Italy,4.294916143442074
2064,Copper shock (Chile+Peru),Netherlands,4.5759316286127385
2064,Copper shock (Chile+Peru),Spain,5.327210567980409
2064,Copper shock (Chile+Peru),Sweden,3.6991428482013484
2064,Copper shock (Chile+Peru),Denmark,4.0001917307934285
2064,Copper shock (Chile+Peru),Finland,3.6688692201432596
2065,China REE+Graphite shock,France,8.365102096934226
2065,China REE+Graphite shock,Germany,7.908111435209667
2065,China REE+Graphite shock,Italy,8.396132896112078
2065,China REE+Graphite shock,Netherlands,11.290029411036887
2065,China REE+Graphite shock,Spain,10.092972500290324
2065,China REE+Graphite shock,Sweden,9.1829912866646
2065,China REE+Graphite shock,Denmark,7.181046237403722
2065,China REE+Graphite shock,Finland,7.753300351645513
2065,Indonesia nickel shock,France,1.2431279288242991
2065,Indonesia nickel shock,Germany,1.2589228422226846
2065,Indonesia nickel shock,Italy,1.1127166991661173
2065,Indonesia nickel shock,Netherlands,1.7936000060301966
2065,Indonesia nickel shock,Spain,1.2672433747110183
2065,Indonesia nickel shock,Sweden,1.2447654690381187
2065,Indonesia nickel shock,Denmark,1.1506754606716636
2065,Indonesia nickel shock,Finland,1.0569084362779884
2065,Lithium shock (Chile+Australia),France,4.531950734844218
2065,Lithium shock (Chile+Australia),Germany,4.331375685327006
2065,Lithium shock (Chile+Australia),Italy,4.56965047390669
2065,Lithium shock (Chile+Australia),Netherlands,5.857735609446222
2065,Lithium shock (Chile+Australia),Spain,5.460334556356406
2065,Lithium shock (Chile+Australia),Sweden,4.946306977384081
2065,Lithium shock (Chile+Australia),Denmark,3.8979277423774947
2065,Lithium shock (Chile+Australia),Finland,4.056238947357243
2065,Dual shock (China+Russia),France,9.730276455133014
2065,Dual shock (China+Russia),Germany,9.2007129600709
2065,Dual shock (China+Russia),Italy,9.73078829949219
2065,Dual shock (China+Russia),Netherlands,13.357905686898265
2065,Dual shock (China+Russia),Spain,11.722505221856947
2065,Dual shock (China+Russia),Sweden,10.610131419109837
2065,Dual shock (China+Russia),Denmark,8.349554639547131
2065,Dual shock (China+Russia),Finland,9.067006429461713
2065,Copper shock (Chile+Peru),France,4.617159847346045
2065,Copper shock (Chile+Peru),Germany,4.228310327773245
2065,Copper shock (Chile+Peru),Italy,4.7778029257000245
2065,Copper shock (Chile+Peru),Netherlands,5.850052952753666
2065,Copper shock (Chile+Peru),Spain,5.80377074129211
2065,Copper shock (Chile+Peru),Sweden,4.529661445246688
2065,Copper shock (Chile+Peru),Denmark,3.4795630186253295
2065,Copper shock (Chile+Peru),Finland,4.012314877284758
2066,China REE+Graphite shock,France,7.423549509093291
2066,China REE+Graphite shock,Germany,7.932565037604635
2066,China REE+Graphite shock,Italy,7.965437121708969
2066,China REE+Graphite shock,Netherlands,8.817607222959111
2066,China REE+Graphite shock,Spain,7.954420120102869
2066,China REE+Graphite shock,Sweden,7.159087996777932
2066,China REE+Graphite shock,Denmark,8.008225257522898
2066,China REE+Graphite shock,Finland,9.09614943753079
2066,Indonesia nickel shock,France,1.3373451444745243
2066,Indonesia nickel shock,Germany,1.7295733155476454
2066,Indonesia nickel shock,Italy,1.329697279505859
2066,Indonesia nickel shock,Netherlands,1.5808053352000742
2066,Indonesia nickel shock,Spain,1.426734950624195
2066,Indonesia nickel shock,Sweden,1.6237416397033673
2066,Indonesia nickel shock,Denmark,1.6504499714064758
2066,Indonesia nickel shock,Finland,1.3726551516933705
2066,Lithium shock (Chile+Australia),France,4.3784579521461975
2066,Lithium shock (Chile+Australia),Germany,4.393272968660463
2066,Lithium shock (Chile+Australia),Italy,4.619008563939989
2066,Lithium shock (Chile+Australia),Netherlands,4.583589680984455
2066,Lithium shock (Chile+Australia),Spain,4.43910705386952
2066,Lithium shock (Chile+Australia),Sweden,4.00197397469238
2066,Lithium shock (Chile+Australia),Denmark,4.302072041085719
2066,Lithium shock (Chile+Australia),Finland,4.82179165694943
2066,Dual shock (China+Russia),France,8.025626849964501
2066,Dual shock (China+Russia),Germany,8.534643933318057
2066,Dual shock (China+Russia),Italy,8.646125149813338
2066,Dual shock (China+Russia),Netherlands,9.54756989748278
2066,Dual shock (China+Russia),Spain,8.619005922907869
2066,Dual shock (China+Russia),Sweden,7.726870227540023
2066,Dual shock (China+Russia),Denmark,8.59816722855893
2066,Dual shock (China+Russia),Finland,9.84107152217185
2066,Copper shock (Chile+Peru),France,4.440591840698646
2066,Copper shock (Chile+Peru),Germany,4.18409473535908
2066,Copper shock (Chile+Peru),Italy,5.003419119170743
2066,Copper shock (Chile+Peru),Netherlands,4.88536338934706
2066,Copper shock (Chile+Peru),Spain,4.794494216519867
2066,Copper shock (Chile+Peru),Sweden,3.874529002595984
2066,Copper shock (Chile+Peru),Denmark,4.055018119591324
2066,Copper shock (Chile+Peru),Finland,5.180756292599865
2067,China REE+Graphite shock,France,6.140499886923446
2067,China REE+Graphite shock,Germany,6.458206146527315
2067,China REE+Graphite shock,Italy,7.218018893485961
2067,China REE+Graphite shock,Netherlands,8.704727430820505
2067,China REE+Graphite shock,Spain,7.150270324228712
2067,China REE+Graphite shock,Sweden,7.36343792897676
2067,China REE+Graphite shock,Denmark,6.907601114672651
2067,China REE+Graphite shock,Finland,7.990081774879003
2067,Indonesia nickel shock,France,1.2007958189145582
2067,Indonesia nickel shock,Germany,1.2996607650786547
2067,Indonesia nickel shock,Italy,1.9712982396490388
2067,Indonesia nickel shock,Netherlands,2.1548267993044243
2067,Indonesia nickel shock,Spain,1.6712624802240448
2067,Indonesia nickel shock,Sweden,1.8102255698011362
2067,Indonesia nickel shock,Denmark,1.8613672771363414
2067,Indonesia nickel shock,Finland,2.2477258601425523
2067,Lithium shock (Chile+Australia),France,4.0053459484446625
2067,Lithium shock (Chile+Australia),Germany,4.198754805181474
2067,Lithium shock (Chile+Australia),Italy,5.149221125991818
2067,Lithium shock (Chile+Australia),Netherlands,5.360129689105541
2067,Lithium shock (Chile+Australia),Spain,4.945194230985707
2067,Lithium shock (Chile+Australia),Sweden,4.759726117528323
2067,Lithium shock (Chile+Australia),Denmark,4.564918564262763
2067,Lithium shock (Chile+Australia),Finland,5.3285742195690045
2067,Dual shock (China+Russia),France,6.686408280173259
2067,Dual shock (China+Russia),Germany,7.022914373947121
2067,Dual shock (China+Russia),Italy,7.961500528144664
2067,Dual shock (China+Russia),Netherlands,9.539441022443919
2067,Dual shock (China+Russia),Spain,7.859894888939201
2067,Dual shock (China+Russia),Sweden,7.999280393300008
2067,Dual shock (China+Russia),Denmark,7.5513111279785825
2067,Dual shock (China+Russia),Finland,8.691200118823128
2067,Copper shock (Chile+Peru),France,3.7709392297651494
2067,Copper shock (Chile+Peru),Germany,3.741427556768461
2067,Copper shock (Chile+Peru),Italy,5.044257978249962
2067,Copper shock (Chile+Peru),Netherlands,5.0540702046733195
2067,Copper shock (Chile+Peru),Spain,4.837869427645107
2067,Copper shock (Chile+Peru),Sweden,4.007122893665388
2067,Copper shock (Chile+Peru),Denmark,3.9549264325850895
2067,Copper shock (Chile+Peru),Finland,4.429114675156867
2068,China REE+Graphite shock,France,7.810741152864802
2068,China REE+Graphite shock,Germany,7.783285262868391
2068,China REE+Graphite shock,Italy,9.714285493249363
2068,China REE+Graphite shock,Netherlands,9.542861050623353
2068,China REE+Graphite shock,Spain,9.605638574437684
2068,China REE+Graphite shock,Sweden,8.193957372320595
2068,China REE+Graphite shock,Denmark,8.475654682221483
2068,China REE+Graphite shock,Finland,7.887917026254741
2068,Indonesia nickel shock,France,1.3654669853132442
2068,Indonesia nickel shock,Germany,1.2959398293882551
2068,Indonesia nickel shock,Italy,2.061813898621486
2068,Indonesia nickel shock,Netherlands,1.5265861771532767
2068,Indonesia nickel shock,Spain,1.673151688332201
2068,Indonesia nickel shock,Sweden,1.2942721213333832
2068,Indonesia nickel shock,Denmark,0.889163467993801
2068,Indonesia nickel shock,Finland,1.0635486832660082
2068,Lithium shock (Chile+Australia),France,4.886618955340829
2068,Lithium shock (Chile+Australia),Germany,4.727264296851247
2068,Lithium shock (Chile+Australia),Italy,6.021499019215758
2068,Lithium shock (Chile+Australia),Netherlands,5.291871795820612
2068,Lithium shock (Chile+Australia),Spain,5.656172633465755
2068,Lithium shock (Chile+Australia),Sweden,5.202308931272366
2068,Lithium shock (Chile+Australia),Denmark,4.592960466100798
2068,Lithium shock (Chile+Australia),Finland,4.736360502111387
2068,Dual shock (China+Russia),France,8.426549753354513
2068,Dual shock (China+Russia),Germany,8.385943363826899
2068,Dual shock (China+Russia),Italy,10.555064705761813
2068,Dual shock (China+Russia),Netherlands,10.32587104733698
2068,Dual shock (China+Russia),Spain,10.360581073176382
2068,Dual shock (China+Russia),Sweden,8.813739238297464
2068,Dual shock (China+Russia),Denmark,9.068719062798307
2068,Dual shock (China+Russia),Finland,8.494625975154714
2068,Copper shock (Chile+Peru),France,4.0037401658064145
2068,Copper shock (Chile+Peru),Germany,3.841453951879534
2068,Copper shock (Chile+Peru),Italy,5.288049177919943
2068,Copper shock (Chile+Peru),Netherlands,4.733303140033286
2068,Copper shock (Chile+Peru),Spain,4.929390797817008
2068,Copper shock (Chile+Peru),Sweden,4.140725979868683
2068,Copper shock (Chile+Peru),Denmark,4.054359749531693
2068,Copper shock (Chile+Peru),Finland,4.1366356501805
2069,China REE+Graphite shock,France,6.9528782500040185
2069,China REE+Graphite shock,Germany,8.139570726991826
2069,China REE+Graphite shock,Italy,8.576224962270654
2069,China REE+Graphite shock,Netherlands,9.888972342101804
2069,China REE+Graphite shock,Spain,8.814571618386598
2069,China REE+Graphite shock,Sweden,7.112324401197324
2069,China REE+Graphite shock,Denmark,9.243575464312654
2069,China REE+Graphite shock,Finland,6.991576345426477
2069,Indonesia nickel shock,France,1.5533434491362745
2069,Indonesia nickel shock,Germany,1.4979847610331034
2069,Indonesia nickel shock,Italy,2.029139591399121
2069,Indonesia nickel shock,Netherlands,1.4270494619650889
2069,Indonesia nickel shock,Spain,1.3471941778118073
2069,Indonesia nickel shock,Sweden,1.588841718650409
2069,Indonesia nickel shock,Denmark,1.6026419209202192
2069,Indonesia nickel shock,Finland,1.3480918742595382
2069,Lithium shock (Chile+Australia),France,4.642506992569353
2069,Lithium shock (Chile+Australia),Germany,5.113099644636742
2069,Lithium shock (Chile+Australia),Italy,5.794169875114486
2069,Lithium shock (Chile+Australia),Netherlands,5.50173124893418
2069,Lithium shock (Chile+Australia),Spain,5.334196673870108
2069,Lithium shock (Chile+Australia),Sweden,4.750992365316343
2069,Lithium shock (Chile+Australia),Denmark,5.318288417983369
2069,Lithium shock (Chile+Australia),Finland,4.354612820441939
2069,Dual shock (China+Russia),France,7.466923801011989
2069,Dual shock (China+Russia),Germany,8.67537743323625
2069,Dual shock (China+Russia),Italy,9.233026159154546
2069,Dual shock (China+Russia),Netherlands,10.502171934425174
2069,Dual shock (China+Russia),Spain,9.38329806629883
2069,Dual shock (China+Russia),Sweden,7.615951061778187
2069,Dual shock (China+Russia),Denmark,9.822418700586244
2069,Dual shock (China+Russia),Finland,7.481296734032193
2069,Copper shock (Chile+Peru),France,3.572843958081614
2069,Copper shock (Chile+Peru),Germany,3.8693563884709574
2069,Copper shock (Chile+Peru),Italy,4.694670127719091
2069,Copper shock (Chile+Peru),Netherlands,4.77398630715789
2069,Copper shock (Chile+Peru),Spain,4.598274900219647
2069,Copper shock (Chile+Peru),Sweden,3.30777565289381
2069,Copper shock (Chile+Peru),Denmark,4.076063119855662
2069,Copper shock (Chile+Peru),Finland,3.544561015530669
2070,China REE+Graphite shock,France,7.8543669046034905
2070,China REE+Graphite shock,Germany,8.49871486331564
2070,China REE+Graphite shock,Italy,8.324135599804109
2070,China REE+Graphite shock,Netherlands,9.38448328064806
2070,China REE+Graphite shock,Spain,9.092219674838534
2070,China REE+Graphite shock,Sweden,8.120977476077497
2070,China REE+Graphite shock,Denmark,8.67425584924642
2070,China REE+Graphite shock,Finland,7.937409795135729
2070,Indonesia nickel shock,France,1.6490670412714246
2070,Indonesia nickel shock,Germany,1.9939748140454
2070,Indonesia nickel shock,Italy,1.6867883090729126
2070,Indonesia nickel shock,Netherlands,2.293307851556964
2070,Indonesia nickel shock,Spain,1.4082777722903297
2070,Indonesia nickel shock,Sweden,1.6204586563872074
2070,Indonesia nickel shock,Denmark,1.5135591617277657
2070,Indonesia nickel shock,Finland,1.492123933930207
2070,Lithium shock (Chile+Australia),France,4.478884368670751
2070,Lithium shock (Chile+Australia),Germany,4.684387357150576
2070,Lithium shock (Chile+Australia),Italy,4.848237848999398
2070,Lithium shock (Chile+Australia),Netherlands,5.143541339783526
2070,Lithium shock (Chile+Australia),Spain,4.676430824688742
2070,Lithium shock (Chile+Australia),Sweden,4.549562471324248
2070,Lithium shock (Chile+Australia),Denmark,4.3409614398530625
2070,Lithium shock (Chile+Australia),Finland,4.198122884637939
2070,Dual shock (China+Russia),France,8.416718947559193
2070,Dual shock (China+Russia),Germany,9.137313039767397
2070,Dual shock (China+Russia),Italy,8.913567277917508
2070,Dual shock (China+Russia),Netherlands,10.09941451653311
2070,Dual shock (China+Russia),Spain,9.685743551608402
2070,Dual shock (China+Russia),Sweden,8.674001674389684
2070,Dual shock (China+Russia),Denmark,9.225767374532092
2070,Dual shock (China+Russia),Finland,8.464383101445609
2070,Copper shock (Chile+Peru),France,4.317651421419816
2070,Copper shock (Chile+Peru),Germany,4.533104822389148
2070,Copper shock (Chile+Peru),Italy,4.723944673949423
2070,Copper shock (Chile+Peru),Netherlands,4.863917028486959
2070,Copper shock (Chile+Peru),Spain,5.2216077110928545
2070,Copper shock (Chile+Peru),Sweden,4.2073892221796605
2070,Copper shock (Chile+Peru),Denmark,4.246361240568395
2070,Copper shock (Chile+Peru),Finland,4.01200962931125
2071,China REE+Graphite shock,France,8.484736578484819
2071,China REE+Graphite shock,Germany,7.848916693018046
2071,China REE+Graphite shock,Italy,8.671293285520008
2071,China REE+Graphite shock,Netherlands,10.75704484348112
2071,China REE+Graphite shock,Spain,12.06015416028134
2071,China REE+Graphite shock,Sweden,8.133190570338062
2071,China REE+Graphite shock,Denmark,8.135715179184347
2071,China REE+Graphite shock,Finland,7.916648912158627
2071,Indonesia nickel shock,France,1.7660849067637059
2071,Indonesia nickel shock,Germany,2.26813753812202
2071,Indonesia nickel shock,Italy,1.6871132588121316
2071,Indonesia nickel shock,Netherlands,1.501854904398954
2071,Indonesia nickel shock,Spain,1.8630085027108418
2071,Indonesia nickel shock,Sweden,1.420279744130338
2071,Indonesia nickel shock,Denmark,2.159672153103373
2071,Indonesia nickel shock,Finland,1.4632709715521794
2071,Lithium shock (Chile+Australia),France,5.013680031264357
2071,Lithium shock (Chile+Australia),Germany,4.943139177324381
2071,Lithium shock (Chile+Australia),Italy,4.858023446265973
2071,Lithium shock (Chile+Australia),Netherlands,5.455283927025872
2071,Lithium shock (Chile+Australia),Spain,6.217821786914898
2071,Lithium shock (Chile+Australia),Sweden,4.721883455095613
2071,Lithium shock (Chile+Australia),Denmark,5.136923140122273
2071,Lithium shock (Chile+Australia),Finland,4.566279649102753
2071,Dual shock (China+Russia),France,9.017105245343307
